Timestamp,InitiatorIP,ResponderIP,ResponderPort,Protocol,TotalBytes,Duration
2025-07-08 06:36:37,222.151.192.86,192.168.1.25,18571,TCP,291305,1443
2025-07-08 09:24:37,91.57.11.161,192.168.1.10,24287,UDP,2476522,3434
2025-07-07 19:58:37,169.36.133.71,192.168.1.21,25049,TCP,53242,2964
2025-07-08 18:11:37,212.104.57.85,192.168.1.25,8685,UDP,5768181,2324
2025-07-07 20:21:37,192.168.1.15,54.150.255.8,993,UDP,706832,159
2025-07-07 21:02:37,192.168.1.23,64.197.92.250,43649,TCP,313869,2158
2025-07-08 01:40:37,211.39.231.57,4.66.167.88,53,UDP,453161,1732
2025-07-08 06:14:37,192.168.1.19,192.168.1.28,34823,TCP,454641,2481
2025-07-08 08:45:37,192.168.1.34,192.168.1.37,63638,TCP,968026,1436
2025-07-08 08:11:37,202.202.173.55,64.156.38.99,24287,ICMP,819472,3150
2025-07-08 01:43:37,195.137.250.173,77.157.103.122,63638,UDP,209935,2340
2025-07-08 07:21:37,152.129.38.82,192.168.1.41,993,ICMP,64930,817
2025-07-08 18:06:37,192.168.1.41,64.197.92.250,38863,TCP,33007,958
2025-07-08 14:48:37,183.179.143.44,192.168.1.41,143,TCP,26598,1146
2025-07-08 12:08:37,192.168.1.10,147.17.218.28,39805,UDP,307601,44
2025-07-08 00:37:37,83.157.199.74,140.172.144.237,12645,ICMP,132959,275
2025-07-07 20:11:37,210.38.190.248,192.168.1.10,38863,TCP,607793,2194
2025-07-08 18:07:37,199.119.150.212,54.207.22.164,43786,ICMP,941525,1827
2025-07-07 21:49:37,192.168.1.11,4.146.247.130,34823,UDP,628221,1824
2025-07-08 17:45:37,147.17.218.28,199.197.11.203,50927,UDP,558726,2171
2025-07-08 04:09:37,192.168.1.23,13.142.96.159,43642,UDP,862120,1069
2025-07-08 02:01:37,221.91.60.15,222.189.22.20,9191,UDP,276841,1086
2025-07-07 23:43:37,100.21.146.64,4.146.247.130,25085,ICMP,585787,3179
2025-07-08 01:44:37,194.121.40.156,192.168.1.42,28431,ICMP,388108,2766
2025-07-08 01:52:37,192.168.1.41,192.168.1.15,12645,TCP,925048,313
2025-07-07 19:54:37,186.32.162.56,86.11.159.4,993,UDP,528635,2426
2025-07-08 10:39:37,164.231.212.154,192.168.1.14,40074,UDP,1384133,1402
2025-07-08 04:28:37,162.12.220.96,87.101.231.9,50002,TCP,454449,1996
2025-07-08 18:47:37,213.219.150.233,192.168.1.14,23666,TCP,619710,2704
2025-07-08 05:46:37,192.168.1.19,221.91.60.15,8685,UDP,680786,328
2025-07-08 14:05:37,16.73.143.75,90.220.109.29,43409,ICMP,311394,1106
2025-07-08 03:24:37,45.140.219.165,117.224.253.21,28431,ICMP,610909,2655
2025-07-08 10:35:37,32.224.9.231,192.168.1.32,995,ICMP,1905,1249
2025-07-08 04:20:37,40.86.164.32,155.161.184.245,18571,TCP,969050,2866
2025-07-08 08:40:37,140.172.144.237,214.242.245.4,9191,ICMP,529167,867
2025-07-08 10:24:37,192.168.1.21,196.44.170.188,53,UDP,315953,2812
2025-07-08 02:24:37,86.11.159.4,192.168.1.26,23666,TCP,89637,2812
2025-07-08 16:11:37,40.86.164.32,155.223.46.187,21,TCP,890897,536
2025-07-08 04:12:37,192.168.1.43,213.219.150.233,63638,ICMP,46866,3199
2025-07-07 19:54:37,202.202.173.55,192.168.1.44,38863,ICMP,186566,3135
2025-07-07 22:10:37,209.173.79.182,130.61.33.173,25049,ICMP,215868,3122
2025-07-08 18:02:37,117.155.34.21,192.168.1.36,45878,UDP,9566210,172
2025-07-08 10:19:37,155.161.184.245,192.168.1.41,18571,ICMP,6602327,1561
2025-07-08 07:32:37,140.172.144.237,4.66.167.88,14977,ICMP,136093,2074
2025-07-08 01:10:37,13.142.96.159,192.168.1.48,12345,UDP,5778773,3102
2025-07-08 01:02:37,192.168.1.35,214.242.245.4,63007,ICMP,663572,22
2025-07-07 22:16:37,192.168.1.26,77.157.103.122,80,TCP,633216,1420
2025-07-08 14:42:37,192.168.1.28,83.157.199.74,50927,TCP,747004,137
2025-07-08 06:27:37,155.161.184.245,192.168.1.11,51020,TCP,716764,481
2025-07-08 11:10:37,12.2.236.183,192.168.1.10,6297,UDP,1106338,3217
2025-07-07 23:01:37,152.129.38.82,192.168.1.27,40074,ICMP,514123,152
2025-07-08 19:03:37,192.168.1.25,135.35.12.107,18571,ICMP,401895,537
2025-07-07 20:15:37,69.18.75.160,192.168.1.14,51020,UDP,7472590,2746
2025-07-08 03:10:37,64.197.92.250,155.161.184.245,53,ICMP,332714,756
2025-07-08 05:57:37,93.98.62.57,192.168.1.26,28431,UDP,6584800,2884
2025-07-07 21:22:37,140.172.144.237,186.32.162.56,50927,UDP,256536,552
2025-07-08 12:55:37,221.254.243.92,40.86.164.32,45607,ICMP,760595,287
2025-07-08 15:47:37,221.91.60.15,134.82.248.42,7940,UDP,817742,2302
2025-07-07 19:53:37,192.168.1.39,87.101.231.9,25049,ICMP,891498,818
2025-07-08 19:27:37,192.168.1.15,192.168.1.47,40074,UDP,678331,177
2025-07-08 03:09:37,78.246.182.161,158.111.253.153,23666,TCP,31346,1845
2025-07-08 18:19:37,54.207.22.164,12.64.85.94,28431,TCP,910557,1991
2025-07-08 01:51:37,192.168.1.34,147.17.218.28,28431,ICMP,494308,3238
2025-07-08 13:39:37,192.168.1.21,93.98.62.57,29147,TCP,784523,2910
2025-07-08 01:00:37,86.11.159.4,192.168.1.49,25049,TCP,738419,1252
2025-07-08 17:03:37,93.197.204.255,192.168.1.17,6297,UDP,4264689,3462
2025-07-08 11:19:37,14.63.72.134,210.38.190.248,25049,TCP,98248,1136
2025-07-08 17:12:37,192.168.1.14,192.168.1.21,3083,UDP,207285,2479
2025-07-08 04:00:37,14.63.72.134,192.168.1.23,62257,UDP,487933,1107
2025-07-08 04:23:37,162.12.220.96,192.168.1.40,12328,TCP,831585,513
2025-07-08 12:07:37,162.12.220.96,192.168.1.20,28711,UDP,5920891,3007
2025-07-08 06:46:37,192.168.1.30,157.149.95.221,110,TCP,217233,3147
2025-07-08 08:31:37,86.11.159.4,192.168.1.48,50339,TCP,91171,493
2025-07-08 02:15:37,45.140.219.165,186.32.162.56,23425,TCP,799455,1079
2025-07-08 10:46:37,199.119.150.212,101.185.34.222,2658,TCP,484215,2342
2025-07-08 14:37:37,21.186.60.209,199.197.11.203,45878,TCP,808631,3361
2025-07-08 10:38:37,113.250.232.206,192.168.1.39,2589,UDP,97376,1744
2025-07-08 11:52:37,12.2.236.183,45.140.219.165,23425,UDP,447098,309
2025-07-08 12:41:37,113.250.232.206,64.197.92.250,45607,UDP,323821,488
2025-07-08 17:53:37,199.197.11.203,104.197.200.107,63007,TCP,944921,1809
2025-07-08 13:38:37,185.199.25.83,40.86.164.32,45607,TCP,852057,1040
2025-07-08 15:35:37,32.224.9.231,34.40.188.108,63638,ICMP,275992,3005
2025-07-08 19:19:37,213.219.150.233,192.168.1.48,34823,UDP,3172836,1989
2025-07-08 08:14:37,214.242.245.4,12.64.85.94,3083,UDP,88949,2416
2025-07-08 14:33:37,45.140.219.165,188.203.9.207,43642,TCP,272056,1235
2025-07-08 18:27:37,104.197.200.107,135.35.12.107,45878,TCP,591564,473
2025-07-08 04:12:37,40.86.164.32,45.140.219.165,995,TCP,387358,2551
2025-07-08 07:48:37,184.186.181.36,192.168.1.29,28431,ICMP,4101325,32
2025-07-08 09:55:37,16.73.143.75,89.151.250.197,51020,UDP,119427,1531
2025-07-08 12:21:37,162.31.176.95,222.151.192.86,50927,TCP,729577,564
2025-07-08 17:04:37,135.35.12.107,12.2.236.183,29147,UDP,100543,738
2025-07-08 08:57:37,162.12.220.96,192.168.1.43,53,UDP,679465,1420
2025-07-08 02:26:37,139.227.194.220,40.86.164.32,80,ICMP,899542,1418
2025-07-08 00:13:37,151.41.54.241,117.224.253.21,443,ICMP,330685,414
2025-07-07 20:29:37,83.157.199.74,192.168.1.34,15577,UDP,512268,1177
2025-07-08 09:42:37,192.168.1.48,134.82.248.42,26803,TCP,728789,2335
2025-07-08 05:30:37,202.202.173.55,192.168.1.31,23666,ICMP,9750280,891
2025-07-08 08:18:37,195.91.185.194,100.21.146.64,15577,TCP,593845,849
2025-07-08 18:26:37,192.168.1.39,119.229.134.49,59980,UDP,107241,1112
2025-07-08 10:10:37,169.36.133.71,185.199.25.83,143,TCP,94394,3462
2025-07-08 14:23:37,192.168.1.48,13.142.96.159,6297,TCP,639109,2173
2025-07-08 19:20:37,192.168.1.28,45.140.219.165,23007,TCP,41831,1886
2025-07-08 16:25:37,222.189.22.20,162.113.81.3,12328,UDP,184428,3148
2025-07-08 03:36:37,139.227.194.220,201.118.141.193,14977,UDP,814048,1857
2025-07-08 13:18:37,177.16.66.94,162.12.220.96,15577,ICMP,916139,1353
2025-07-08 09:03:37,110.136.87.160,192.168.1.19,80,ICMP,751522,3131
2025-07-07 22:18:37,134.82.248.42,192.168.1.10,50002,ICMP,352818,3447
2025-07-08 08:49:37,192.168.1.24,192.168.1.18,23425,TCP,602660,1976
2025-07-07 20:58:37,147.17.218.28,43.93.233.226,50927,ICMP,844679,1561
2025-07-08 13:33:37,192.168.1.27,192.168.1.13,22,TCP,486733,3198
2025-07-08 01:44:37,162.31.176.95,199.119.150.212,63007,ICMP,390457,2132
2025-07-07 23:23:37,115.47.181.91,199.119.150.212,34823,ICMP,926421,1576
2025-07-08 12:25:37,104.197.200.107,195.137.250.173,45878,ICMP,960426,3232
2025-07-07 21:35:37,192.168.1.11,222.151.192.86,24287,ICMP,64431,2337
2025-07-07 21:51:37,184.186.181.36,192.168.1.33,995,TCP,126387,178
2025-07-08 13:33:37,192.168.1.31,54.205.54.78,43409,ICMP,758818,3106
2025-07-07 22:57:37,64.94.201.159,192.168.1.33,2589,ICMP,243700,58
2025-07-08 09:55:37,63.227.43.1,192.168.1.32,443,ICMP,45675,839
2025-07-08 00:54:37,192.168.1.19,192.168.1.39,47300,TCP,794072,717
2025-07-07 23:57:37,152.129.38.82,40.86.164.32,25049,UDP,268507,1450
2025-07-08 01:37:37,177.16.66.94,192.168.1.30,143,ICMP,934965,2034
2025-07-08 05:06:37,54.207.22.164,34.223.180.243,9191,UDP,748774,1806
2025-07-07 22:00:37,155.161.184.245,152.129.38.82,1264,UDP,692418,948
2025-07-08 19:31:37,147.17.218.28,221.91.60.15,25085,ICMP,295881,3092
2025-07-08 18:30:37,205.10.108.167,12.2.236.183,28431,TCP,149472,3427
2025-07-08 00:41:37,118.133.134.241,194.121.40.156,63638,UDP,879346,1492
2025-07-08 01:41:37,104.197.200.107,183.179.143.44,6297,ICMP,452505,2099
2025-07-08 07:09:37,65.46.117.115,192.168.1.15,45878,TCP,443514,3447
2025-07-08 01:09:37,222.189.22.20,192.168.1.20,52209,UDP,433525,2698
2025-07-08 04:19:37,67.173.190.95,77.157.103.122,63007,UDP,42106,1932
2025-07-08 17:37:37,192.168.1.35,192.168.1.26,63007,TCP,247902,2632
2025-07-08 09:27:37,34.40.188.108,192.168.1.30,6666,TCP,6354916,2068
2025-07-08 11:06:37,162.31.176.95,192.168.1.20,18571,ICMP,8364071,3216
2025-07-07 22:54:37,210.38.190.248,192.168.1.28,23177,TCP,399735,2820
2025-07-08 02:32:37,134.82.248.42,78.45.118.32,40074,ICMP,106533,977
2025-07-08 02:36:37,64.197.92.250,192.168.1.22,1267,TCP,882266,3294
2025-07-08 06:06:37,162.113.81.3,12.2.236.183,25085,ICMP,477778,1551
2025-07-08 19:34:37,192.168.1.12,54.150.255.8,2658,UDP,170512,73
2025-07-07 22:11:37,147.17.218.28,192.168.1.16,45417,TCP,699975,2924
2025-07-07 19:53:37,147.17.218.28,192.168.1.10,24287,TCP,9765864,1168
2025-07-08 19:35:37,14.63.72.134,12.2.236.183,35320,TCP,380793,2791
2025-07-08 00:33:37,130.61.33.173,192.168.1.36,39805,ICMP,523488,2131
2025-07-08 18:07:37,157.149.95.221,36.89.237.242,143,UDP,965589,2594
2025-07-08 17:38:37,87.101.231.9,192.168.1.34,1264,TCP,7827570,118
2025-07-08 18:32:37,192.168.1.10,67.173.190.95,18571,ICMP,612299,1963
2025-07-08 01:31:37,87.245.134.116,210.38.190.248,12328,UDP,876227,615
2025-07-08 01:13:37,192.168.1.29,64.156.38.99,43409,ICMP,93764,3054
2025-07-07 23:25:37,192.168.1.40,192.168.1.34,2658,UDP,385506,2132
2025-07-08 09:21:37,14.63.72.134,192.168.1.45,63007,ICMP,2518562,1987
2025-07-08 17:27:37,192.168.1.15,54.207.22.164,45878,ICMP,450510,2927
2025-07-08 11:31:37,199.119.150.212,192.168.1.48,9191,UDP,6860744,442
2025-07-08 03:49:37,65.46.117.115,192.168.1.34,9191,ICMP,6254246,1545
2025-07-08 14:39:37,199.119.150.212,192.168.1.43,21,ICMP,644755,1444
2025-07-08 11:40:37,177.16.66.94,113.250.232.206,45878,TCP,913422,2223
2025-07-08 04:34:37,210.38.190.248,83.157.199.74,23666,ICMP,938035,2828
2025-07-07 22:34:37,139.227.194.220,192.168.1.35,51020,UDP,8574314,3320
2025-07-08 07:59:37,36.89.237.242,192.168.1.35,2589,ICMP,5525466,2984
2025-07-07 20:31:37,222.151.192.86,192.168.1.46,58686,ICMP,425571,1833
2025-07-08 02:04:37,115.5.29.97,119.230.201.57,62257,UDP,338633,164
2025-07-08 06:20:37,77.157.103.122,192.168.1.45,25085,UDP,659547,9
2025-07-08 02:27:37,212.104.57.85,192.168.1.17,47300,TCP,799385,1435
2025-07-08 16:30:37,192.168.1.49,12.64.85.94,58686,ICMP,776768,2819
2025-07-08 19:26:37,18.125.169.171,89.151.250.197,52209,ICMP,562627,3584
2025-07-08 02:42:37,130.61.33.173,162.31.176.95,18571,UDP,930120,1269
2025-07-08 15:10:37,67.173.190.95,186.32.162.56,12645,TCP,156578,3051
2025-07-07 20:38:37,157.149.95.221,212.104.57.85,43649,ICMP,54129,1354
2025-07-08 09:26:37,192.168.1.15,91.57.11.161,25,ICMP,550577,849
2025-07-08 13:34:37,192.168.1.39,192.168.1.48,23666,UDP,996017,1068
2025-07-08 11:27:37,104.197.200.107,211.39.231.57,50927,TCP,763356,103
2025-07-08 10:39:37,192.168.1.20,135.35.12.107,143,UDP,437880,3258
2025-07-08 15:25:37,21.186.60.209,157.149.95.221,43409,ICMP,307658,3171
2025-07-08 10:46:37,192.168.1.30,192.168.1.38,53,ICMP,266199,23
2025-07-08 10:43:37,192.168.1.26,40.86.164.32,28711,ICMP,818923,3021
2025-07-08 05:23:37,93.197.204.255,192.168.1.29,12328,TCP,480450,1747
2025-07-08 01:28:37,132.2.73.56,192.168.1.18,51020,TCP,802710,3591
2025-07-07 20:01:37,14.63.72.134,192.168.1.32,31337,TCP,7211535,1899
2025-07-08 02:32:37,155.223.46.187,135.35.12.107,6297,ICMP,445731,766
2025-07-08 11:59:37,64.94.201.159,192.168.1.21,43649,UDP,529634,2064
2025-07-07 21:04:37,45.140.219.165,93.197.204.255,50927,ICMP,503369,1279
2025-07-07 22:49:37,91.57.11.161,157.149.95.221,1264,UDP,85611,166
2025-07-07 21:58:37,87.159.69.91,192.168.1.10,15577,TCP,4490467,2970
2025-07-08 17:48:37,118.133.134.241,192.168.1.32,23666,ICMP,661564,3355
2025-07-08 03:54:37,147.17.218.28,192.168.1.25,45607,UDP,395116,1430
2025-07-07 23:06:37,86.11.159.4,162.113.81.3,25,TCP,689019,2358
2025-07-08 04:33:37,195.91.185.194,13.142.96.159,50927,TCP,375804,2531
2025-07-08 17:22:37,162.113.81.3,192.168.1.20,51020,UDP,904771,2970
2025-07-08 12:36:37,195.91.185.194,192.168.1.15,50927,ICMP,402437,2629
2025-07-07 19:47:37,147.17.218.28,54.205.54.78,43649,TCP,753976,2108
2025-07-08 12:56:37,54.205.54.78,16.73.143.75,45607,TCP,314669,1686
2025-07-07 23:41:37,12.64.85.94,183.179.143.44,63638,UDP,599580,2310
2025-07-08 04:02:37,157.149.95.221,210.38.190.248,23177,TCP,299869,789
2025-07-08 05:57:37,192.168.1.14,192.168.1.48,23177,TCP,89448,2213
2025-07-08 17:13:37,192.168.1.31,83.157.199.74,15577,UDP,692495,220
2025-07-08 04:44:37,222.151.192.86,192.168.1.22,12328,UDP,152646,3301
2025-07-08 06:40:37,40.86.164.32,177.16.66.94,6647,ICMP,135310,3581
2025-07-08 09:22:37,43.93.233.226,222.151.192.86,26803,UDP,626842,640
2025-07-07 23:53:37,67.173.190.95,192.168.1.11,2589,ICMP,775974,1333
2025-07-07 21:21:37,192.168.1.49,118.133.134.241,63638,UDP,116523,149
2025-07-08 11:54:37,86.98.9.28,192.168.1.37,43409,TCP,7516984,2147
2025-07-07 19:52:37,199.119.150.212,34.223.180.243,12328,ICMP,834940,596
2025-07-08 15:06:37,117.224.253.21,110.136.87.160,8685,UDP,960235,1457
2025-07-08 12:52:37,185.199.25.83,192.168.1.40,45878,TCP,240807,1258
2025-07-07 19:44:37,177.16.66.94,192.168.1.13,25049,ICMP,781004,2837
2025-07-08 11:06:37,192.168.1.33,86.98.9.28,45607,UDP,832536,2975
2025-07-08 14:05:37,110.136.87.160,202.202.173.55,52209,TCP,520522,3074
2025-07-08 09:25:37,192.168.1.39,78.246.182.161,43786,ICMP,342843,2144
2025-07-08 06:02:37,16.73.143.75,192.168.1.23,25085,UDP,1835040,1216
2025-07-08 00:20:37,21.186.60.209,192.168.1.21,35320,ICMP,694198,2812
2025-07-08 02:23:37,177.16.66.94,221.254.243.92,8685,ICMP,116165,60
2025-07-08 19:08:37,36.89.237.242,155.161.184.245,993,UDP,183556,2539
2025-07-08 10:08:37,192.168.1.14,192.168.1.43,993,UDP,143314,402
2025-07-07 23:19:37,157.149.95.221,219.182.96.152,23666,UDP,657029,883
2025-07-08 12:55:37,192.168.1.15,115.5.29.97,8685,TCP,875882,1618
2025-07-08 00:02:37,207.204.98.62,86.98.9.28,50002,UDP,563373,475
2025-07-08 13:44:37,210.38.190.248,211.39.231.57,2589,TCP,554644,2725
2025-07-08 18:33:37,221.91.60.15,192.168.1.22,52209,ICMP,3421353,1195
2025-07-08 01:52:37,85.38.165.125,135.35.12.107,80,UDP,929067,403
2025-07-08 15:36:37,69.18.75.160,192.168.1.18,1267,ICMP,65084,2345
2025-07-08 06:05:37,192.168.1.36,207.204.98.62,45878,TCP,939987,1521
2025-07-07 20:49:37,13.142.96.159,192.168.1.39,2589,UDP,9307580,700
2025-07-07 20:16:37,184.186.181.36,192.168.1.19,14977,UDP,230698,808
2025-07-08 11:09:37,219.182.96.152,158.111.253.153,23666,ICMP,219730,3463
2025-07-08 12:54:37,222.151.192.86,192.168.1.10,45878,TCP,2896695,1974
2025-07-08 11:05:37,192.168.1.35,192.168.1.39,22,UDP,67543,2765
2025-07-08 19:33:37,117.155.34.21,117.155.34.21,7940,ICMP,236750,74
2025-07-08 15:46:37,34.223.180.243,89.151.250.197,43649,ICMP,594335,1838
2025-07-08 07:18:37,195.137.250.173,158.111.253.153,1264,TCP,897648,3231
2025-07-08 17:37:37,43.93.233.226,16.73.143.75,28711,TCP,989135,2158
2025-07-08 13:55:37,195.137.250.173,135.35.12.107,6647,UDP,442474,2894
2025-07-08 03:37:37,194.121.40.156,130.61.33.173,45878,UDP,845558,900
2025-07-08 05:19:37,110.136.87.160,78.45.118.32,23425,UDP,126700,1845
2025-07-08 12:17:37,192.168.1.29,192.168.1.29,35320,TCP,850342,510
2025-07-08 11:41:37,192.168.1.39,12.2.236.183,28711,UDP,177867,313
2025-07-08 13:42:37,83.66.230.243,192.168.1.38,18571,UDP,982585,546
2025-07-08 18:27:37,110.136.87.160,192.168.1.41,63638,ICMP,106117,10
2025-07-07 23:28:37,86.98.9.28,192.168.1.37,18571,TCP,742997,3271
2025-07-07 20:43:37,152.129.38.82,93.197.204.255,8685,ICMP,56466,1570
2025-07-08 18:43:37,93.98.62.57,134.82.248.42,34823,UDP,628372,3058
2025-07-07 23:35:37,43.93.233.226,164.231.212.154,23007,UDP,443344,413
2025-07-08 15:32:37,130.61.33.173,64.197.92.250,993,ICMP,609958,241
2025-07-07 20:17:37,93.98.62.57,192.168.1.12,39805,ICMP,906410,1215
2025-07-08 04:54:37,83.66.230.243,155.223.46.187,7940,TCP,863778,1144
2025-07-08 05:25:37,115.5.29.97,192.168.1.37,15577,UDP,60370,2355
2025-07-08 04:48:37,169.36.133.71,192.168.1.46,23666,TCP,530859,3457
2025-07-08 04:29:37,184.186.181.36,63.227.43.1,6647,ICMP,405628,522
2025-07-07 21:34:37,110.136.87.160,192.168.1.12,50339,ICMP,384989,2747
2025-07-08 16:34:37,192.168.1.36,196.44.170.188,25085,ICMP,858582,2324
2025-07-08 09:53:37,151.41.54.241,162.31.176.95,53980,ICMP,264505,1366
2025-07-08 12:45:37,177.16.66.94,192.168.1.45,52209,ICMP,720958,1532
2025-07-08 01:56:37,21.186.60.209,169.36.133.71,50927,ICMP,1967,1938
2025-07-08 06:55:37,192.168.1.38,192.168.1.40,39805,ICMP,323791,2347
2025-07-08 16:43:37,115.5.29.97,192.168.1.32,34823,UDP,596450,1290
2025-07-08 01:08:37,101.185.34.222,157.149.95.221,18571,ICMP,516330,3155
2025-07-07 23:33:37,14.63.72.134,192.168.1.36,1267,ICMP,202420,258
2025-07-08 18:25:37,192.168.1.37,135.35.12.107,45878,ICMP,819199,3556
2025-07-08 18:47:37,192.168.1.10,164.231.212.154,23666,UDP,170877,1915
2025-07-08 15:49:37,188.203.9.207,192.168.1.33,22,UDP,269982,3130
2025-07-07 22:44:37,18.125.169.171,199.119.150.212,43786,ICMP,983109,2287
2025-07-08 16:36:37,34.40.188.108,164.231.212.154,43642,UDP,578759,3380
2025-07-08 07:36:37,12.64.85.94,192.168.1.14,23425,TCP,432556,1402
2025-07-08 10:06:37,192.168.1.11,64.156.38.99,40074,TCP,802582,2995
2025-07-08 18:31:37,214.242.245.4,205.10.108.167,35320,TCP,828274,1025
2025-07-08 04:24:37,134.82.248.42,184.186.181.36,6297,ICMP,673905,3527
2025-07-08 09:05:37,192.168.1.14,119.229.134.49,52209,ICMP,920097,3223
2025-07-07 23:16:37,183.179.143.44,192.168.1.33,28711,ICMP,748308,1590
2025-07-08 08:14:37,32.224.9.231,155.223.46.187,2589,UDP,555967,977
2025-07-07 19:51:37,12.64.85.94,207.204.98.62,43409,UDP,418395,2405
2025-07-08 04:24:37,205.10.108.167,192.168.1.27,18571,TCP,838767,2188
2025-07-08 00:10:37,100.21.146.64,185.199.25.83,2658,UDP,941731,31
2025-07-08 07:27:37,188.203.9.207,45.140.219.165,25,TCP,591761,1616
2025-07-08 18:01:37,210.38.190.248,192.168.1.18,7940,TCP,9659259,1583
2025-07-08 18:33:37,192.168.1.15,21.186.60.209,8685,ICMP,153666,225
2025-07-08 18:46:37,78.45.118.32,132.2.73.56,12645,TCP,353234,964
2025-07-07 20:24:37,64.156.38.99,54.205.54.78,14977,ICMP,168088,249
2025-07-07 20:11:37,101.185.34.222,93.98.62.57,50927,TCP,466564,3491
2025-07-07 22:52:37,67.173.190.95,54.150.255.8,28431,ICMP,958013,2216
2025-07-08 10:07:37,202.202.173.55,93.98.62.57,45878,ICMP,488442,2854
2025-07-08 11:15:37,162.31.176.95,89.151.250.197,15577,ICMP,120221,3396
2025-07-08 12:19:37,100.21.146.64,192.168.1.30,23177,TCP,626599,2885
2025-07-08 02:22:37,192.168.1.42,201.118.141.193,29147,UDP,458273,2026
2025-07-07 22:09:37,155.223.46.187,192.168.1.32,62257,ICMP,241554,1750
2025-07-08 09:13:37,12.64.85.94,213.219.150.233,50002,UDP,223930,3330
2025-07-07 19:58:37,207.204.98.62,91.57.11.161,28711,UDP,599736,1866
2025-07-08 04:30:37,185.199.25.83,192.168.1.37,110,ICMP,730322,9
2025-07-08 03:16:37,211.39.231.57,87.159.69.91,25049,ICMP,565206,2927
2025-07-08 17:32:37,192.168.1.41,130.61.33.173,22,TCP,993396,1313
2025-07-08 12:02:37,192.168.1.19,211.39.231.57,53,ICMP,754600,1746
2025-07-08 09:51:37,214.242.245.4,110.136.87.160,34823,TCP,432742,1874
2025-07-08 18:39:37,205.10.108.167,78.246.182.161,23666,UDP,667017,337
2025-07-08 03:39:37,188.203.9.207,192.168.1.17,25085,UDP,1669309,2368
2025-07-08 19:24:37,185.199.25.83,16.73.143.75,21,TCP,971670,3247
2025-07-07 21:35:37,164.18.185.120,117.224.253.21,23666,UDP,895262,2460
2025-07-08 18:33:37,192.168.1.36,188.203.9.207,3083,TCP,179142,2097
2025-07-08 08:45:37,152.129.38.82,83.157.199.74,38863,TCP,217038,1861
2025-07-07 22:30:37,140.172.144.237,93.197.204.255,23177,UDP,138466,705
2025-07-08 03:12:37,87.245.134.116,43.93.233.226,443,UDP,895646,2815
2025-07-08 00:39:37,83.157.199.74,192.168.1.43,58686,ICMP,8925840,1484
2025-07-08 01:03:37,192.168.1.49,188.203.9.207,995,UDP,49788,2436
2025-07-08 15:15:37,140.172.144.237,211.39.231.57,50339,UDP,254381,1313
2025-07-08 00:59:37,13.142.96.159,207.204.98.62,23425,UDP,716780,3096
2025-07-08 03:21:37,211.39.231.57,192.168.1.18,63007,TCP,877297,1645
2025-07-08 00:21:37,65.46.117.115,192.168.1.12,58686,ICMP,505676,2675
2025-07-08 08:47:37,65.46.117.115,192.168.1.48,6666,TCP,7217044,1415
2025-07-08 10:50:37,78.45.118.32,140.172.144.237,51020,ICMP,662762,1914
2025-07-08 03:33:37,211.39.231.57,87.159.69.91,15577,TCP,449686,342
2025-07-08 04:26:37,222.189.22.20,104.197.200.107,3083,ICMP,236355,3442
2025-07-08 08:27:37,87.245.134.116,192.168.1.30,34823,TCP,94674,596
2025-07-08 09:59:37,4.146.247.130,192.168.1.35,12328,TCP,446987,946
2025-07-07 21:05:37,13.142.96.159,192.168.1.40,8685,ICMP,1119885,2942
2025-07-08 13:25:37,164.231.212.154,152.129.38.82,80,UDP,566135,1862
2025-07-07 22:49:37,186.32.162.56,221.91.60.15,22,ICMP,697448,2385
2025-07-08 18:02:37,14.63.72.134,78.45.118.32,53980,TCP,336785,1287
2025-07-08 06:55:37,192.168.1.13,43.93.233.226,50002,TCP,316973,226
2025-07-08 00:10:37,169.36.133.71,202.202.173.55,38863,ICMP,840520,3222
2025-07-08 06:47:37,140.172.144.237,115.47.181.91,38863,TCP,583730,2175
2025-07-08 07:40:37,195.137.250.173,117.224.253.21,18571,TCP,337071,749
2025-07-08 11:23:37,90.220.109.29,192.168.1.35,23007,UDP,9966905,2824
2025-07-08 05:18:37,115.5.29.97,192.168.1.33,26803,UDP,551890,835
2025-07-08 10:26:37,192.168.1.33,192.168.1.17,51020,ICMP,692419,2713
2025-07-08 02:22:37,139.227.194.220,199.119.150.212,50339,ICMP,673211,1718
2025-07-08 15:02:37,222.189.22.20,192.168.1.27,43786,UDP,572194,224
2025-07-08 19:04:37,87.159.69.91,192.168.1.11,50339,UDP,530475,961
2025-07-08 10:40:37,162.31.176.95,221.91.60.15,59980,UDP,970316,2200
2025-07-08 01:03:37,117.224.253.21,192.168.1.35,62257,TCP,63109,3058
2025-07-07 22:40:37,83.66.230.243,86.11.159.4,43409,TCP,284236,1218
2025-07-08 02:42:37,207.204.98.62,188.203.9.207,18571,ICMP,885507,2041
2025-07-08 19:03:37,164.231.212.154,192.168.1.44,40074,ICMP,8416734,10
2025-07-08 07:08:37,177.16.66.94,221.254.243.92,3083,UDP,363722,85
2025-07-08 02:30:37,115.5.29.97,130.61.33.173,993,TCP,704488,865
2025-07-07 23:53:37,110.136.87.160,192.168.1.47,43786,TCP,9795397,2408
2025-07-07 23:18:37,34.223.180.243,32.224.9.231,58686,TCP,5631,2612
